SKU,Title,Description,Assets,Price,Stock,Category,Brand,,,,
131F0158,Danfoss FC302 c/w brake 11KW IP20 131F0158,"Frequency converter
FC-302P11KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P11K) 11 KW / 15 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B3
Other options according to Model code

Model code:
FC-302P11KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A3_IP20.jpg?w=300&h=300,2354,10,VLT® AutomationDrive FC 300,Danfoss,,,,
131F6612,Danfoss FC302 c/w brake 15KW IP20 131F6612,"Frequency converter
FC-302P15KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P15K) 15 KW / 20 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B3
Other options according to Model code

Model code:
FC-302P15KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A3_IP20.jpg?w=300&h=300,2925,10,VLT® AutomationDrive FC 300,Danfoss,,,,
131F6618,Danfoss FC302 c/w brake 18.5KW IP20 131F6618,"Frequency converter
FC-302P18KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P18K) 18.5 KW / 25 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B4
Other options according to Model code

Model code:
FC-302P18KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_B3_IP20.jpg?w=300&h=300,3421,10,VLT® AutomationDrive FC 300,Danfoss,,,,
175G5209,MCD202 7KW 18A 175G5209,"MCD202007T4CV3
VLT® Compact Starter MCD 202
7 kW 18A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202007T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,551,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5210,MCD202-015 15KW 34A 175G5210,"MCD202015T4CV3
VLT® Compact Starter MCD 202
15 kW 34A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202015T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,589,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5211,MCD202-018 18KW 42A 175G5211,"MCD202018T4CV3
VLT® Compact Starter MCD 202
18 kW 42A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202018T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,613,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5212,MCD202-022 22KW 48A 175G5212,"MCD202022T4CV3
VLT® Compact Starter MCD 202
22 kW 48A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202022T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,657,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5213,MCD202-030 30KW 60A 175G5213,"MCD202030T4CV3
VLT® Compact Starter MCD 202
30 kW 60A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202030T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,730,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5214,MCD202-037 37KW 74A 175G5214,"MCD202037T4CV3
VLT® Compact Starter MCD 202
37 kW 75A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(B) B-Frame

Model code:
MCD202037T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_2_IP20.jpg?w=300&h=300,814,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5216,MCD202-055 55KW 100A 175G5216,"MCD 202-055-T4-CV3

MCD202055T4CV3
VLT® Compact Starter MCD 202
55 kW 100A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(B) B-Frame

Model code:
MCD202055T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_2_IP20.jpg?w=300&h=300,1052,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5217,MCD202-075 75KW 140A 175G5217,"MCD202075T4CV3

MCD202075T4CV3
VLT® Compact Starter MCD 202
75 kW 140A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(C) C-Frame

Model code:
MCD202075T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,1224,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5228,MCD202 75KW 24VBDC 175G5228,"MCD202075T4CV1
VLT® Compact Starter MCD 202
75 kW 140A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 24 VAC/VDC
(C) C-Frame

Model code:
MCD202075T4CV1
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,1224,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5218,MCD202-090 90KW 170A 175G5218,"MCD202090T4CV3
VLT® Compact Starter MCD 202
90 kW 170A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(C) C-Frame

Model code:
MCD202090T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,1650,10,VLT® Compact Starter MCD,Danfoss,,,,
136G8763,MCD600 63A CV2 110-120 / 220-240vac 136G8763,"MCD60063BT5S1X20CV2

MCD60063BT5S1X20CV2
VLT® Soft Starter MCD 600
With Int. Bypass Contactor
63 A, Three phase 200-525 V AC
Frame size 1, IP20
Control Voltage: 110~120 VAC or 220~240 VAC
Other options according to Model code

Model code:
MCD60063BT5S1X20CV2
VLT® Soft Starter MCD 600 is a total motor starting solution.
Current transformers measure motor current and provide feedback for
controlled motor ramp profiles.
Adaptive Acceleration Control (AAC) automatically employs the best
starting and stopping profile for the application.
Emergency mode and Pump clean function are standard features.
The optional remote control panel adds more functionality, such as
the Start/Stop buttons, and quick jump buttons to menu options.

VLT® Soft Starter MCD 600 is available in three enclosure sizes: S1,
S2 and S3
S1: IP20 with built-in bypass contactor (20–129 A)
S2: IP00 either with built-in bypass or non-bypass (144 –579 A).
S3: IP00 with built-in bypass, non-bypass or external bypass
(590–1250 A)

To achieve protection rating IP20 on connections, order the Finger
Guard Kit as an accessory.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,982,10,VLT® Compact Starter MCD,Danfoss,,,,
175G5525,MCD500 21A 110/240C 175G5525,"MCD5-0021B-T5-G1X-20-CV2

MCD50021BT5G1X20CV2
VLT® Soft Starter MCD 500
200-525 VAC, 21A, IP20,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50021BT5G1X20CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/MCD600_S1_LIM.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
175G5531,MCD500 89A 110/220AC 175G5531,"MCD50089BT5G1X20CV2
VLT® Soft Starter MCD 500
200-525 VAC, 89A, IP20,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50089BT5G1X20CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/VLT_MCD500_G1_IP20.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
175G5533,MCD500 131A 110/240C 175G5533,"MCD50131BT5G2X00CV2
VLT® Soft Starter MCD 500
200-525 VAC, 131A, IP00,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50131BT5G2X00CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/VLT_MCD500_G2_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
175G5538,MCD500 360A 110/240C 175G5538,"MCD50360CT5G4X00CV2
VLT® Soft Starter MCD 500
200-525 VAC, 360A, IP00,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50360CT5G4X00CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
175G5539,MCD500 380A 110/240C 175G5539,"MCD50380CT5G4X00CV2
VLT® Soft Starter MCD 500
200-525 VAC, 380A, IP00,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50380CT5G4X00CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
175G5540,MCD500 428A 110/240C 175G5540,"MCD50428CT5G4X00CV2
VLT® Soft Starter MCD 500
200-525 VAC, 428A, IP00,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50428CT5G4X00CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
175G5542,MCD500 619A 110/240C 175G5542,"MCD50619CT5G4X00CV2
VLT® Soft Starter MCD 500
200-525 VAC, 619A, IP00,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50619CT5G4X00CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
134N9345,MCD500 245A 110/220AC W/ INT B/PASS 134N9345,"MCD50245BT5G3X00CV2
VLT® Soft Starter MCD 500
200-525 VAC, 245A, IP00,
Control Voltage: 110 VAC and 220 VAC

Model code:
MCD50245BT5G3X00CV2
VLT® Soft Starter MCD 500 is a total motor starting solution.
Current transformers measure motor current and provide feedback for controlled motor ramp profiles. AAC, the Adaptive Acceleration Control automatically employs the best starting and stopping profile for the application.",https://files.danfoss.com/dds/l01/VLT_MCD500_G3B.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss,,,,
175G0096,LCP501 W/ CABLE 175G0096,3,https://files.danfoss.com/dds/l01/188x188px_MCD_ControlPanel_LCP501.jpg?w=300&h=300,220,10,Accessories,Danfoss,,,,
131N0178,Danfoss FC101 0.75KW IP54 131N0178,"Frequency Converter
FC-101PK75T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(PK75) 0.75 KW / 1.0 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101PK75T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/188x188px_MCD_ControlPanel_LCP501.jpg?w=300&h=300,525,10,VLT® HVAC Drive FC 101,Danfoss,,,,
131N0180,Danfoss FC101 1.5KW IP54 131N0180,"Frequency Converter
FC-101P1K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P1K5) 1.5 KW / 2.0 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101P1K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I2_IP54.jpg?w=300&h=300,648,10,VLT® HVAC Drive FC 102,Danfoss,,,,
131N0182,Danfoss FC101 2.2KW IP54 131N0182,"Frequency Converter
FC-101P2K2T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P2K2) 2.2 KW / 3.0 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101P2K2T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I2_IP54.jpg?w=300&h=300,794,10,VLT® HVAC Drive FC 103,Danfoss,,,,
131N0184,Danfoss FC101 3KW IP54 131N0184,"Frequency Converter
FC-101P3K0T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P3K0) 3.0 KW / 4.0 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101P3K0T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I2_IP54.jpg?w=300&h=300,867,10,VLT® HVAC Drive FC 104,Danfoss,,,,
131N0186,Danfoss FC101 4KW IP54 131N0186,"Frequency Converter
FC-101P4K0T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P4K0) 4.0 KW / 5.5 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101P4K0T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.",https://files.danfoss.com/dds/l01/VLT_Basic_I2_IP54.jpg?w=300&h=300,917,10,VLT® HVAC Drive FC 105,Danfoss,,,,
131N0188,Danfoss FC101 5.5KW IP54 131N0188,"Frequency Converter
FC-101P5K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P5K5) 5.5 KW / 7.5 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I3
Other options according to Model Code

Model code:
FC-101P5K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I3_IP54.jpg?w=300&h=300,1061,10,VLT® HVAC Drive FC 106,Danfoss,,,,
131N0190,Danfoss FC101 7.5KW IP54 131N0190,"Frequency Converter
FC-101P7K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P7K5) 7.5 KW / 10 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I3
Other options according to Model Code

Model code:
FC-101P7K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I3_IP54.jpg?w=300&h=300,1187,10,VLT® HVAC Drive FC 107,Danfoss,,,,
131N0192,Danfoss FC101 11KW IP54 131N0192,"Frequency Converter
FC-101P11KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P11K) 11 KW / 15 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I4
Other options according to Model Code

Model code:
FC-101P11KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I3_IP54.jpg?w=300&h=300,1497,10,VLT® HVAC Drive FC 108,Danfoss,,,,
131N0194,Danfoss FC101 15KW IP54 131N0194,"Frequency Converter
FC-101P15KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P15K) 15 KW / 20 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I4
Other options according to Model Code

Model code:
FC-101P15KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I4_IP54_LIM.jpg?w=300&h=300,1694,10,VLT® HVAC Drive FC 109,Danfoss,,,,
131N0196,Danfoss FC101 18KW IP54 131N0196,"Frequency Converter
FC-101P18KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P18K) 18.5 KW / 25 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I4
Other options according to Model Code

Model code:
FC-101P18KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I4_IP54_LIM.jpg?w=300&h=300,2116,10,VLT® HVAC Drive FC 110,Danfoss,,,,
131N0198,Danfoss FC101 22KW IP54 131N0198,"Frequency Converter
FC-101P22KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P22K) 22 KW / 30 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I6
Other options according to Model Code

Model code:
FC-101P22KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I4_IP54_LIM.jpg?w=300&h=300,2470,10,VLT® HVAC Drive FC 111,Danfoss,,,,
131N0202,Danfoss FC101 30KW IP54 131N0202,"Frequency Converter
FC-101P30KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P30K) 30 KW / 40 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I6
Other options according to Model Code

Model code:
FC-101P30KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_basic_I6.jpg?w=300&h=300,2837,10,VLT® HVAC Drive FC 112,Danfoss,,,,
131N0206,Danfoss FC101 37KW IP54 131N0206,"Frequency Converter
FC-101P37KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P37K) 37 KW / 50 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I6
Other options according to Model Code

Model code:
FC-101P37KT4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_basic_I6.jpg?w=300&h=300,3421,10,VLT® HVAC Drive FC 113,Danfoss,,,,
